transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
736484.0,,,452.0,Home & Kitchen,4.0,18.61,0.39,PayPal,46.0,Female,Europe,45.41
302439.0,7/30/2023 0:38,2669.0,,Sports & Outdoors,6.0,,0.26,PayPal,40.0,Other,South America,1935.57
,2/2/2024 17:36,4949.0,256.0,Sports & Outdoors,2.0,208.66,0.42,Credit Card,47.0,Male,North America,242.05
610723.0,2/29/2024 2:42,3515.0,,Electronics,8.0,360.26,0.37,Gift Card,64.0,Other,,
178656.0,5/5/2023 1:35,2121.0,237.0,Beauty & Personal Care,6.0,273.35,0.22,PayPal,,Female,,1279.28
,11/2/2023 19:49,1516.0,245.0,Electronics,9.0,59.7,0.18,Debit Card,34.0,Male,Asia,440.59
507259.0,,4835.0,467.0,Sports & Outdoors,8.0,466.46,0.32,Credit Card,47.0,Female,North America,2537.54
147755.0,,3776.0,,Home & Kitchen,5.0,48.49,0.27,Debit Card,,Female,Africa,176.99
501923.0,,2776.0,221.0,Sports & Outdoors,8.0,472.93,0.27,,67.0,Female,,2761.91
351469.0,9/2/2023 1:48,2395.0,925.0,Sports & Outdoors,5.0,358.84,0.23,Credit Card,43.0,Female,Europe,1381.53
56737.0,,1384.0,583.0,,7.0,330.15,0.3,Gift Card,50.0,Female,Africa,1617.73
,5/29/2023 20:32,,,Beauty & Personal Care,3.0,,0.15,Credit Card,,Female,Asia,703.06
816951.0,7/21/2024 7:50,2164.0,580.0,Books,1.0,110.03,0.2,Credit Card,33.0,Other,,88.02
819547.0,7/23/2024 3:06,1291.0,829.0,Home & Kitchen,5.0,,0.26,,52.0,Other,,317.31
602606.0,2/23/2024 11:25,3660.0,474.0,,9.0,27.91,0.14,PayPal,34.0,Female,Africa,
,6/11/2023 18:48,2165.0,127.0,Beauty & Personal Care,7.0,64.59,0.04,Credit Card,,Female,North America,434.04
423946.0,10/22/2023 9:45,,,Books,6.0,,,Gift Card,57.0,Male,South America,1726.62
261662.0,7/1/2023 17:01,1871.0,898.0,Sports & Outdoors,9.0,156.87,0.1,Gift Card,57.0,,Asia,1270.65
462501.0,11/18/2023 4:20,4441.0,890.0,Home & Kitchen,4.0,337.07,0.34,Gift Card,40.0,Male,,889.86
560285.0,1/25/2024 2:04,1502.0,102.0,Sports & Outdoors,2.0,424.85,0.25,PayPal,57.0,Female,,637.28
823445.0,7/25/2024 20:04,,330.0,Electronics,3.0,121.41,0.13,Gift Card,68.0,Female,South America,316.88
587396.0,2/12/2024 21:55,2760.0,,,7.0,79.96,0.41,Gift Card,36.0,Female,Australia,330.23
,8/3/2024 6:58,4199.0,,Sports & Outdoors,5.0,380.41,,PayPal,,Male,Australia,1388.5
483466.0,12/2/2023 17:45,,,Electronics,5.0,319.79,0.0,Debit Card,,Male,North America,1598.95
353029.0,,3824.0,,,,85.22,0.14,PayPal,55.0,Other,Australia,293.16
,,2059.0,761.0,,5.0,410.73,0.06,,41.0,Female,Asia,1930.43
801605.0,7/10/2024 16:04,,118.0,Sports & Outdoors,8.0,169.41,0.04,Debit Card,52.0,Female,Asia,1301.07
896312.0,9/14/2024 10:31,3146.0,113.0,Books,8.0,318.5,0.42,Credit Card,28.0,Male,Africa,1477.84
16544.0,1/12/2023 11:43,3773.0,257.0,Books,2.0,86.08,0.15,Debit Card,63.0,Female,,
695502.0,4/27/2024 23:41,,,Clothing,6.0,349.92,,Credit Card,32.0,Other,North America,1994.54
707465.0,5/6/2024 7:04,4865.0,,Electronics,7.0,,0.32,Debit Card,31.0,Other,,1220.37
,,2365.0,311.0,,3.0,269.69,0.32,Gift Card,66.0,Male,Europe,550.17
144274.0,4/11/2023 4:33,4516.0,272.0,Sports & Outdoors,4.0,489.12,0.42,PayPal,53.0,Female,Asia,
516274.0,,2440.0,,Books,6.0,23.88,0.07,Gift Card,34.0,Female,Africa,133.25
252323.0,6/25/2023 5:22,4409.0,874.0,Home & Kitchen,1.0,231.44,0.05,Gift Card,39.0,Female,,
822132.0,7/24/2024 22:11,4660.0,915.0,,4.0,224.37,,,35.0,Female,South America,888.51
572359.0,2/2/2024 11:18,3778.0,825.0,Sports & Outdoors,6.0,,0.41,PayPal,49.0,Female,Africa,387.49
84479.0,2/28/2023 15:58,3024.0,548.0,Books,5.0,102.46,0.35,Debit Card,49.0,,Europe,333.0
,3/28/2024 18:36,3361.0,338.0,Clothing,9.0,490.94,,PayPal,60.0,,Europe,4064.98
435918.0,10/30/2023 17:17,3805.0,605.0,,,374.94,0.47,Credit Card,22.0,Other,Asia,198.72
219256.0,6/2/2023 6:15,1017.0,866.0,Electronics,,172.01,0.48,Gift Card,57.0,Female,Africa,178.89
148002.0,4/13/2023 18:41,1366.0,827.0,Books,4.0,377.11,0.06,Gift Card,18.0,Female,Australia,1417.93
924620.0,10/4/2024 2:19,3705.0,100.0,Clothing,,176.48,,Gift Card,26.0,Male,South America,314.13
51810.0,2/5/2023 23:29,4855.0,691.0,Sports & Outdoors,6.0,255.51,0.49,Gift Card,44.0,Female,Africa,781.86
744970.0,6/1/2024 8:09,4658.0,988.0,,3.0,315.48,0.32,Gift Card,48.0,Female,Europe,643.58
875181.0,8/30/2024 18:20,,655.0,,1.0,214.28,0.08,PayPal,42.0,Female,Australia,197.14
592451.0,2/16/2024 10:10,4151.0,126.0,Sports & Outdoors,3.0,283.31,0.19,Credit Card,39.0,Male,,688.44
408473.0,10/11/2023 15:52,1704.0,275.0,Electronics,1.0,480.49,0.11,,,Other,Africa,
,10/15/2024 8:16,3412.0,208.0,Sports & Outdoors,2.0,232.93,0.27,Debit Card,64.0,Male,South America,340.08
996020.0,11/22/2024 16:19,1763.0,538.0,,6.0,408.64,0.5,Credit Card,51.0,Other,Australia,1225.92
46199.0,2/2/2023 1:58,2890.0,167.0,Clothing,7.0,138.18,0.05,Debit Card,58.0,Female,Africa,
206236.0,5/24/2023 5:15,3858.0,953.0,Clothing,6.0,407.47,,Gift Card,37.0,Male,Africa,2126.99
713359.0,5/10/2024 9:18,1845.0,,Home & Kitchen,4.0,480.93,0.12,PayPal,26.0,Other,Australia,
214675.0,5/30/2023 1:54,3795.0,911.0,Beauty & Personal Care,,108.5,0.34,PayPal,60.0,Other,Africa,644.49
383697.0,,1647.0,110.0,Electronics,7.0,126.27,0.48,Debit Card,18.0,Female,Asia,
525430.0,12/31/2023 21:09,1814.0,363.0,Beauty & Personal Care,5.0,210.47,0.36,PayPal,,Female,North America,673.5
676281.0,,2778.0,,Beauty & Personal Care,3.0,,0.2,Debit Card,68.0,Female,North America,385.03
,7/27/2023 3:45,2375.0,,Home & Kitchen,9.0,200.11,0.02,Credit Card,51.0,Male,South America,1764.97
691177.0,4/24/2024 23:36,3804.0,774.0,Electronics,,314.83,0.42,Credit Card,39.0,Other,Australia,1460.81
231555.0,6/10/2023 19:14,,832.0,Beauty & Personal Care,4.0,285.52,0.28,Credit Card,32.0,Female,Asia,822.3
460982.0,11/17/2023 3:01,1709.0,218.0,Clothing,9.0,95.35,0.06,Debit Card,31.0,Other,South America,806.66
,8/15/2023 6:54,,734.0,Books,5.0,228.88,0.44,Gift Card,27.0,Female,Africa,640.86
797669.0,7/7/2024 22:28,1700.0,,Books,4.0,222.68,0.37,PayPal,,Male,South America,561.15
171774.0,4/30/2023 6:53,4104.0,989.0,,4.0,82.5,0.28,PayPal,26.0,Female,North America,
390391.0,9/29/2023 2:30,,797.0,Clothing,8.0,361.99,0.02,Debit Card,62.0,Male,South America,2838.0
261310.0,7/1/2023 11:09,4564.0,539.0,Home & Kitchen,4.0,139.95,0.47,Debit Card,,Male,,296.69
722669.0,5/16/2024 20:28,3311.0,747.0,Beauty & Personal Care,8.0,384.54,0.27,,53.0,Male,North America,
,,2410.0,609.0,Sports & Outdoors,9.0,221.85,0.37,Credit Card,69.0,Male,Australia,1257.89
738536.0,5/27/2024 20:55,1064.0,950.0,Books,,20.41,,Gift Card,28.0,Male,Africa,
454373.0,11/12/2023 12:52,,109.0,Beauty & Personal Care,3.0,200.14,0.18,Credit Card,21.0,Male,North America,492.34
232720.0,6/11/2023 14:39,1754.0,527.0,Electronics,2.0,44.38,0.35,Credit Card,33.0,Female,North America,57.69
,,1494.0,453.0,Clothing,7.0,153.05,0.5,Debit Card,35.0,Female,Europe,535.68
66502.0,,1621.0,443.0,Home & Kitchen,9.0,262.92,0.23,Gift Card,36.0,,South America,1822.04
362274.0,9/9/2023 13:53,1454.0,277.0,Clothing,2.0,23.58,0.39,Debit Card,23.0,Female,Europe,28.77
222281.0,6/4/2023 8:40,,445.0,Clothing,2.0,411.21,0.49,PayPal,,Female,Australia,419.43
77820.0,2/24/2023 0:59,3100.0,915.0,Home & Kitchen,1.0,208.35,0.35,Debit Card,,Female,Australia,135.43
454870.0,11/12/2023 21:09,1757.0,,Electronics,,356.61,0.24,Gift Card,,Female,Africa,1084.09
542081.0,1/12/2024 10:40,2890.0,583.0,,6.0,50.14,0.24,,49.0,Female,,228.64
415058.0,10/16/2023 5:37,2012.0,227.0,Clothing,1.0,152.38,0.12,Credit Card,47.0,,Asia,134.09
690296.0,4/24/2024 8:55,3117.0,884.0,,2.0,15.96,0.16,PayPal,,Other,Africa,26.81
913529.0,9/26/2024 9:28,1303.0,263.0,Books,3.0,205.12,0.4,Gift Card,57.0,Male,Asia,369.22
,9/6/2023 1:42,3811.0,886.0,,,282.16,0.08,Credit Card,41.0,Male,Europe,
415096.0,10/16/2023 6:15,3106.0,,Clothing,,449.82,0.07,Gift Card,26.0,Female,Europe,836.67
840370.0,8/6/2024 14:09,3889.0,,,7.0,308.21,0.08,Credit Card,20.0,Female,,1984.87
706656.0,5/5/2024 17:35,1394.0,136.0,Electronics,9.0,,0.45,,30.0,Male,Europe,74.05
984574.0,11/14/2024 17:33,2933.0,619.0,Books,2.0,477.57,0.31,,62.0,Other,North America,659.05
927630.0,,2880.0,271.0,Electronics,5.0,382.66,0.4,Credit Card,,Male,North America,1147.98
986426.0,11/16/2024 0:25,1207.0,349.0,Sports & Outdoors,9.0,,0.34,PayPal,62.0,Other,South America,
297997.0,7/26/2023 22:36,3923.0,827.0,Books,,237.81,0.42,PayPal,24.0,Female,South America,275.86
67717.0,2/17/2023 0:36,1256.0,968.0,,2.0,62.4,0.02,Credit Card,27.0,,Europe,122.3
166398.0,4/26/2023 13:17,3310.0,655.0,Books,2.0,239.51,0.31,Credit Card,,Female,North America,
648660.0,3/26/2024 10:59,2442.0,874.0,Clothing,9.0,207.68,0.27,,34.0,Female,South America,1364.46
137731.0,4/6/2023 15:30,4121.0,773.0,Beauty & Personal Care,7.0,452.1,0.12,PayPal,49.0,Female,Africa,2784.94
959894.0,,3878.0,777.0,Clothing,,,0.42,PayPal,64.0,Male,North America,36.11
625611.0,3/10/2024 10:50,1804.0,669.0,,1.0,63.81,0.48,Debit Card,31.0,,Asia,33.18
267218.0,7/5/2023 13:37,2045.0,439.0,Home & Kitchen,1.0,,,Debit Card,65.0,Female,Europe,
877767.0,9/1/2024 13:26,4327.0,393.0,,5.0,347.57,0.37,Debit Card,38.0,,South America,
504916.0,12/17/2023 15:15,4458.0,417.0,Sports & Outdoors,6.0,298.29,0.26,Debit Card,37.0,Female,Asia,1324.41
721035.0,5/15/2024 17:14,4124.0,486.0,Electronics,5.0,471.9,0.05,Gift Card,38.0,Female,,
112814.0,3/20/2023 8:13,4133.0,725.0,Clothing,3.0,,0.38,Debit Card,,,North America,420.01
570985.0,2/1/2024 12:24,3084.0,482.0,Books,6.0,30.5,0.24,Debit Card,59.0,Female,Africa,139.08
6615.0,1/5/2023 14:14,4160.0,404.0,Beauty & Personal Care,5.0,74.6,0.34,Debit Card,20.0,Other,Asia,246.18
990055.0,11/18/2024 12:54,3077.0,953.0,Clothing,1.0,,0.18,Debit Card,27.0,Female,Europe,361.08
89229.0,3/3/2023 23:08,2478.0,,Beauty & Personal Care,5.0,435.79,0.28,Gift Card,41.0,Other,Europe,1568.84
579466.0,,3924.0,872.0,,8.0,297.01,0.36,Gift Card,31.0,Male,Africa,1520.69
517244.0,12/26/2023 4:43,2720.0,726.0,Clothing,3.0,272.57,,Debit Card,60.0,Male,Europe,760.47
477875.0,,,218.0,Clothing,9.0,,0.11,,41.0,Other,Asia,3961.43
664251.0,4/6/2024 6:50,2807.0,648.0,Beauty & Personal Care,,173.05,0.05,,46.0,,North America,1150.78
491978.0,12/8/2023 15:37,,321.0,Clothing,8.0,244.17,0.33,PayPal,18.0,Male,North America,1308.75
952006.0,10/23/2024 2:45,1696.0,843.0,,2.0,254.34,0.12,PayPal,,,Australia,
776802.0,6/23/2024 10:41,,,Sports & Outdoors,4.0,211.81,0.26,PayPal,57.0,Female,Australia,626.96
880231.0,9/3/2024 6:30,2973.0,912.0,Clothing,,,0.25,Credit Card,56.0,Other,North America,577.35
977951.0,11/10/2024 3:10,1579.0,,Clothing,,173.79,0.29,PayPal,28.0,,Africa,740.35
36938.0,1/26/2023 15:37,3898.0,683.0,Electronics,2.0,165.31,,Debit Card,,Other,Africa,314.09
46990.0,2/2/2023 15:09,2624.0,510.0,Clothing,,134.55,0.36,,22.0,Other,Asia,172.22
437620.0,10/31/2023 21:39,1624.0,602.0,Clothing,8.0,106.3,0.11,,21.0,Other,Africa,756.86
120288.0,3/25/2023 12:47,,769.0,,,245.54,0.21,Debit Card,23.0,Female,Australia,1551.81
616747.0,3/4/2024 7:06,,255.0,Clothing,,110.24,0.38,PayPal,66.0,Male,Europe,
313425.0,8/6/2023 15:44,4146.0,845.0,Home & Kitchen,5.0,376.84,0.49,Gift Card,50.0,Male,Australia,960.94
281240.0,7/15/2023 7:19,2856.0,262.0,Books,,,0.44,,59.0,Other,Africa,1120.64
,,1134.0,,Clothing,4.0,,0.11,Debit Card,42.0,,Asia,1708.44
233944.0,6/12/2023 11:03,4323.0,266.0,Sports & Outdoors,3.0,118.33,0.03,PayPal,37.0,Female,Australia,344.34
945173.0,10/18/2024 8:52,1497.0,,,8.0,195.67,0.47,Credit Card,20.0,Female,South America,829.64
598394.0,2/20/2024 13:13,2722.0,,Sports & Outdoors,7.0,84.78,0.18,,30.0,Male,Europe,486.64
47554.0,2/3/2023 0:33,2481.0,356.0,Books,9.0,472.42,0.17,Credit Card,47.0,Male,Europe,3528.98
125051.0,3/28/2023 20:10,3568.0,715.0,Beauty & Personal Care,4.0,273.28,0.04,Debit Card,18.0,Female,South America,1049.4
497549.0,12/12/2023 12:28,2266.0,386.0,Beauty & Personal Care,1.0,58.09,0.25,,58.0,Other,Australia,43.57
,8/18/2024 17:40,2325.0,451.0,Sports & Outdoors,3.0,93.53,0.44,Credit Card,,Other,Asia,157.13
315.0,1/1/2023 5:14,4608.0,605.0,Beauty & Personal Care,5.0,455.78,0.03,Gift Card,23.0,Female,Asia,2210.53
172354.0,4/30/2023 16:33,,553.0,,8.0,231.34,0.47,PayPal,65.0,Female,Africa,
443883.0,11/5/2023 6:02,,,Home & Kitchen,8.0,424.09,0.04,,47.0,Female,,3257.01
246634.0,6/21/2023 6:33,2938.0,821.0,Books,3.0,,0.05,Credit Card,56.0,Other,,1362.64
875542.0,,3497.0,780.0,Books,,82.86,0.42,Debit Card,47.0,Other,North America,432.53
745757.0,6/1/2024 21:16,3371.0,883.0,,4.0,437.16,0.01,PayPal,19.0,Other,South America,
808012.0,,,291.0,Clothing,8.0,259.07,0.1,Credit Card,49.0,Female,South America,1865.3
939607.0,10/14/2024 12:06,1935.0,350.0,Clothing,4.0,31.28,0.04,Credit Card,39.0,Other,,120.12
385643.0,9/25/2023 19:22,4595.0,722.0,,3.0,317.76,0.44,Debit Card,23.0,Male,Europe,
268275.0,,1356.0,311.0,Electronics,7.0,55.78,0.06,Debit Card,46.0,Female,South America,367.03
648300.0,3/26/2024 4:59,2621.0,788.0,Clothing,4.0,,0.49,Debit Card,41.0,Female,Europe,454.65
789804.0,,1480.0,801.0,Sports & Outdoors,,80.03,0.44,Gift Card,18.0,Male,Africa,313.72
909770.0,9/23/2024 18:49,4978.0,896.0,Electronics,,318.88,,Gift Card,23.0,Female,South America,
663876.0,4/6/2024 0:35,1002.0,447.0,Beauty & Personal Care,8.0,376.07,0.27,Gift Card,39.0,Female,Australia,2196.25
162607.0,4/23/2023 22:06,4130.0,395.0,Electronics,1.0,180.77,0.18,Credit Card,59.0,Female,,148.23
302384.0,7/29/2023 23:43,4958.0,672.0,Clothing,8.0,180.25,0.3,Gift Card,60.0,Female,Australia,1009.4
829934.0,7/30/2024 8:13,4287.0,629.0,Electronics,8.0,114.94,0.5,Credit Card,45.0,,,
325541.0,8/15/2023 1:40,3860.0,860.0,Sports & Outdoors,5.0,227.93,0.06,Gift Card,18.0,,South America,1071.27
436602.0,10/31/2023 4:41,2545.0,973.0,,7.0,392.65,0.41,Debit Card,55.0,Female,Australia,1621.64
203269.0,,2711.0,337.0,Sports & Outdoors,7.0,438.18,,Credit Card,28.0,Female,Australia,2024.39
194304.0,5/15/2023 22:23,3816.0,444.0,Beauty & Personal Care,6.0,371.58,,Debit Card,,Male,Africa,
359385.0,9/7/2023 13:44,,226.0,Beauty & Personal Care,,,0.09,PayPal,18.0,,Africa,963.91
777531.0,6/23/2024 22:50,2797.0,474.0,Books,8.0,407.04,0.27,Debit Card,56.0,Female,South America,2377.11
433764.0,10/29/2023 5:23,3831.0,662.0,Sports & Outdoors,,110.94,0.31,PayPal,39.0,Female,,
218460.0,,,791.0,Home & Kitchen,6.0,202.44,0.14,Credit Card,38.0,Male,Europe,
,7/18/2024 4:33,3225.0,966.0,,,8.28,0.13,PayPal,60.0,Female,,14.41
543257.0,,2120.0,855.0,Electronics,2.0,319.81,0.19,Credit Card,43.0,Female,South America,518.09
521919.0,,4897.0,515.0,Books,4.0,272.04,0.34,Credit Card,66.0,Female,North America,718.19
827354.0,7/28/2024 13:13,3965.0,299.0,Books,1.0,458.98,0.06,PayPal,,Male,Europe,431.44
359395.0,9/7/2023 13:54,,350.0,Beauty & Personal Care,,219.94,0.08,Debit Card,36.0,Female,Europe,404.69
691229.0,,4879.0,221.0,Electronics,4.0,460.74,,Debit Card,43.0,Female,Europe,1013.63
,6/29/2023 15:34,3049.0,402.0,Electronics,3.0,,0.42,Gift Card,62.0,Female,North America,35.64
609092.0,,4434.0,338.0,Home & Kitchen,2.0,317.04,0.11,Debit Card,31.0,Female,Australia,
572412.0,2/2/2024 12:11,2286.0,495.0,Sports & Outdoors,6.0,373.11,0.4,PayPal,54.0,Male,Africa,
,7/6/2024 12:13,,655.0,,,359.92,0.17,Debit Card,63.0,Female,Australia,2688.6
,4/13/2024 2:33,,,Home & Kitchen,9.0,276.55,0.47,,59.0,,South America,1319.14
970958.0,11/5/2024 6:37,,562.0,Books,3.0,393.97,0.29,,,Female,,
,6/14/2024 19:00,1774.0,294.0,Books,7.0,136.05,0.03,Debit Card,42.0,,,923.78
572671.0,2/2/2024 16:30,,491.0,Books,8.0,187.26,0.01,Debit Card,31.0,Female,North America,1483.1
893324.0,9/12/2024 8:43,4337.0,915.0,Home & Kitchen,3.0,237.62,0.17,Credit Card,51.0,Female,Africa,591.67
454545.0,11/12/2023 15:44,1702.0,349.0,,2.0,,,Gift Card,31.0,Female,Asia,911.33
182460.0,5/7/2023 16:59,4690.0,723.0,Electronics,5.0,48.55,,Gift Card,48.0,Male,South America,
519044.0,12/27/2023 10:43,4832.0,160.0,Beauty & Personal Care,7.0,,,Credit Card,40.0,,South America,3154.16
198505.0,5/18/2023 20:24,,902.0,Home & Kitchen,8.0,465.46,,PayPal,52.0,Female,Africa,2978.94
,8/14/2023 1:53,4954.0,,Sports & Outdoors,1.0,467.94,0.23,Credit Card,59.0,Male,South America,360.31
259062.0,6/29/2023 21:41,,358.0,Sports & Outdoors,7.0,47.52,0.45,Credit Card,56.0,Male,Asia,182.95
674237.0,4/13/2024 5:16,1102.0,701.0,Beauty & Personal Care,2.0,106.32,0.49,PayPal,44.0,Female,North America,108.45
162237.0,,4771.0,342.0,Home & Kitchen,6.0,335.54,0.06,PayPal,37.0,Female,Africa,1892.45
526378.0,1/1/2024 12:57,4229.0,263.0,Sports & Outdoors,7.0,56.69,0.1,,,Female,Australia,357.15
459393.0,,,524.0,Electronics,6.0,437.1,0.42,Gift Card,28.0,,Australia,1521.11
200480.0,5/20/2023 5:19,2099.0,701.0,Sports & Outdoors,5.0,7.41,0.04,PayPal,59.0,Male,Europe,35.57
192616.0,,,411.0,Clothing,6.0,336.93,0.23,PayPal,51.0,Female,Australia,1556.62
,4/27/2024 12:49,3075.0,653.0,Clothing,5.0,499.91,0.03,PayPal,,Male,South America,2424.56
955588.0,10/25/2024 14:27,,219.0,Beauty & Personal Care,3.0,393.66,0.42,,44.0,Female,Australia,684.97
,3/12/2023 3:49,1466.0,,Books,9.0,125.09,,Credit Card,49.0,Female,North America,641.71
,2/2/2024 19:37,,148.0,Electronics,,307.92,0.17,PayPal,18.0,Female,Europe,1533.44
759127.0,6/11/2024 4:06,,,Home & Kitchen,7.0,325.31,0.27,Debit Card,32.0,,,1662.33
430331.0,,3501.0,,,3.0,484.57,,,67.0,Male,,930.37
374304.0,9/17/2023 22:23,3578.0,185.0,Clothing,8.0,25.85,0.04,PayPal,29.0,Female,Europe,198.53
933347.0,,2344.0,819.0,Home & Kitchen,1.0,191.79,0.17,Gift Card,52.0,Other,Africa,159.19
169579.0,4/28/2023 18:18,3245.0,364.0,Electronics,7.0,230.55,0.26,PayPal,,Other,North America,
636113.0,3/17/2024 17:52,3219.0,322.0,Books,,,,PayPal,32.0,Female,Australia,
240889.0,6/17/2023 6:48,3659.0,,,2.0,472.41,,Gift Card,43.0,Other,South America,878.68
76318.0,,3691.0,351.0,Clothing,4.0,206.56,0.43,PayPal,,Female,South America,470.96
275906.0,7/11/2023 14:25,,,Books,6.0,457.68,0.34,Credit Card,66.0,Female,Africa,1812.41
159675.0,4/21/2023 21:14,1356.0,802.0,Home & Kitchen,8.0,110.71,0.35,PayPal,34.0,Other,North America,575.69
869753.0,8/26/2024 23:52,1973.0,757.0,Electronics,,93.71,,PayPal,45.0,Female,South America,171.49
832188.0,7/31/2024 21:47,,198.0,Home & Kitchen,,,0.12,,29.0,Female,Asia,2155.08
93484.0,3/6/2023 22:03,4257.0,146.0,Clothing,2.0,,0.44,,55.0,Other,North America,399.31
117378.0,3/23/2023 12:17,4815.0,,Books,7.0,128.24,,,,Male,,619.4
,6/19/2024 9:28,,431.0,Books,6.0,463.15,0.09,,31.0,Female,Asia,2528.8
697887.0,4/29/2024 15:26,4739.0,434.0,Sports & Outdoors,3.0,27.37,0.36,PayPal,65.0,Other,,52.55
392647.0,9/30/2023 16:06,4351.0,643.0,Home & Kitchen,4.0,444.72,0.1,Credit Card,44.0,Other,South America,1600.99
178630.0,5/5/2023 1:09,1525.0,246.0,Books,,466.38,,Credit Card,42.0,Female,Europe,1399.14
572360.0,2/2/2024 11:19,1647.0,204.0,Clothing,,408.96,,PayPal,42.0,Female,North America,2519.19
706706.0,5/5/2024 18:25,1416.0,582.0,Electronics,5.0,,0.02,PayPal,62.0,Female,North America,217.95
668620.0,4/9/2024 7:39,2834.0,,Clothing,2.0,356.85,0.38,Gift Card,,Male,South America,
464987.0,11/19/2023 21:46,3245.0,612.0,Electronics,4.0,115.07,0.15,PayPal,47.0,Other,,391.24
155968.0,4/19/2023 7:27,4404.0,646.0,,9.0,,,,,Female,South America,
136732.0,4/5/2023 22:51,2830.0,376.0,,,287.76,0.32,PayPal,66.0,,Asia,391.35
510211.0,12/21/2023 7:30,2808.0,311.0,,6.0,356.95,,Debit Card,39.0,Other,North America,2013.2
368332.0,9/13/2023 18:51,4463.0,591.0,Clothing,8.0,102.23,0.42,Credit Card,29.0,Female,South America,474.35
797464.0,7/7/2024 19:03,3836.0,592.0,,1.0,119.11,0.08,PayPal,56.0,,Australia,109.58
37672.0,1/27/2023 3:51,,537.0,Electronics,7.0,,0.33,Credit Card,47.0,Female,Europe,780.79
305432.0,8/1/2023 2:31,1630.0,257.0,Sports & Outdoors,7.0,148.01,,Credit Card,69.0,Female,Africa,725.25
324692.0,8/14/2023 11:31,1985.0,226.0,Books,4.0,498.08,0.47,Debit Card,66.0,,South America,1055.93
289121.0,7/20/2023 18:40,2979.0,394.0,Books,1.0,,,Debit Card,21.0,,Australia,212.82
78075.0,,4050.0,946.0,Sports & Outdoors,7.0,,,Gift Card,60.0,Female,North America,2134.28
102612.0,3/13/2023 6:11,4907.0,321.0,Home & Kitchen,6.0,309.51,0.24,Credit Card,25.0,Male,North America,1411.37
201512.0,5/20/2023 22:31,,238.0,Clothing,,356.88,0.32,PayPal,,Female,,
982554.0,11/13/2024 7:53,1273.0,592.0,Clothing,,,,,,Other,South America,2704.5
223597.0,6/5/2023 6:36,2702.0,908.0,Electronics,7.0,,0.13,PayPal,34.0,Female,South America,2937.02
373132.0,,3659.0,661.0,Sports & Outdoors,,,0.49,PayPal,50.0,,North America,59.76
837441.0,8/4/2024 13:20,4167.0,106.0,Books,2.0,104.27,,Debit Card,67.0,Female,North America,171.0
296679.0,7/26/2023 0:38,1878.0,692.0,Books,1.0,87.23,0.04,Debit Card,41.0,,Australia,
,9/23/2023 7:39,3825.0,873.0,Sports & Outdoors,6.0,31.9,0.16,,31.0,Other,North America,
,5/13/2024 21:27,3046.0,104.0,Home & Kitchen,8.0,414.14,0.47,PayPal,31.0,Male,North America,1755.95
421319.0,,2528.0,366.0,,8.0,,0.23,Credit Card,60.0,Female,South America,2821.28
320407.0,8/11/2023 12:06,4384.0,182.0,Books,5.0,13.46,0.44,Gift Card,37.0,,,37.69
559891.0,1/24/2024 19:30,1941.0,304.0,,4.0,58.44,0.26,PayPal,35.0,Male,Asia,
330573.0,8/18/2023 13:32,4605.0,843.0,,2.0,,0.01,Debit Card,20.0,Other,North America,809.58
418509.0,10/18/2023 15:08,,417.0,Home & Kitchen,5.0,417.95,0.49,PayPal,34.0,Female,South America,1065.77
,1/28/2024 13:05,1895.0,337.0,Sports & Outdoors,5.0,277.67,,Credit Card,51.0,Male,Europe,749.71
292793.0,7/23/2023 7:52,2374.0,783.0,Clothing,7.0,334.47,0.46,PayPal,51.0,Female,Australia,1264.3
725791.0,5/19/2024 0:30,4627.0,888.0,Electronics,2.0,183.9,0.12,Debit Card,66.0,Other,Australia,323.66
847245.0,8/11/2024 8:44,3445.0,,Clothing,3.0,440.52,0.06,,,,North America,1242.27
607245.0,2/26/2024 16:44,2898.0,747.0,Electronics,6.0,317.85,0.02,PayPal,32.0,Male,,1868.96
342320.0,8/26/2023 17:19,2697.0,128.0,Home & Kitchen,4.0,316.77,,,40.0,Female,Asia,1191.06
556860.0,1/22/2024 16:59,3820.0,,Beauty & Personal Care,1.0,,0.1,Credit Card,51.0,Male,Australia,208.4
829433.0,7/29/2024 23:52,4085.0,376.0,Home & Kitchen,8.0,322.21,0.21,Credit Card,54.0,Male,Europe,2036.37
48533.0,2/3/2023 16:52,2625.0,118.0,Beauty & Personal Care,6.0,,0.16,,18.0,Other,,
569844.0,1/31/2024 17:23,2168.0,,Books,8.0,407.08,0.17,Debit Card,22.0,Female,South America,
680056.0,4/17/2024 6:15,3234.0,270.0,Electronics,6.0,12.24,0.08,Debit Card,33.0,,Europe,67.56
753451.0,6/7/2024 5:30,1397.0,101.0,,5.0,221.65,0.09,Gift Card,,Female,Europe,1008.51
326494.0,8/15/2023 17:33,,209.0,Sports & Outdoors,8.0,368.16,0.14,Gift Card,,Female,Asia,2532.94
183831.0,5/8/2023 15:50,3021.0,802.0,Sports & Outdoors,6.0,,0.44,Debit Card,,Other,North America,
513587.0,12/23/2023 15:46,3510.0,827.0,Beauty & Personal Care,7.0,499.28,,PayPal,,Female,Australia,2551.32
